"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1425458,"Fedora","cxf","gil cattaneo","CLOSED","ERRATA","CVE-2017-3156 cxf: CXF OAuth2 Hawk and JOSE MAC Validation code are vulnerable to timing attacks [fedora-all]","2017-03-01 20:20:26"
